customer_id,region,edad,genero,tipo_contrato,antiguedad_meses,plan,tiene_internet,velocidad_mbps,tiene_tv,tiene_linea_movil,num_servicios,factura_mensual_clp,metodo_pago,dias_mora_hist,reclamos_12m,llamadas_soporte_6m,nps,descuento_activo,meses_sin_reajuste,ingreso_estimado_clp,cambios_plan_12m,mora_90d
CTL-25965,Biobío,33.0,Prefiero no decir,Anual,15,Básico,0,,1,1,2,24258.0,Cheque,12,2,1,8.7,No,10.0,303199.0,0,0
CTL-25966,Coquimbo,50.0,Femenino,Mensual,60,Básico,0,,1,1,2,24748.0,Débito automático,2,1,2,7.6,Sí,11.0,339434.0,0,0
CTL-25967,Coquimbo,29.0,Masculino,Mensual,3,Básico,1,100.0,1,0,2,17502.0,WebPay,10,0,3,7.7,No,21.0,903303.0,2,0
CTL-25968,Metropolitana,31.0,Masculino,Anual,5,Estándar,1,50.0,1,1,3,40777.0,Débito automático,3,1,1,4.1,No,6.0,223084.0,3,0
CTL-25969,Antofagasta,18.0,Femenino,Anual,87,Básico,1,100.0,1,0,2,28062.0,Débito automático,4,1,4,6.2,Sí,4.0,210823.0,2,0
CTL-25970,Los Lagos,44.0,Femenino,Mensual,24,Básico,1,100.0,0,1,2,20207.0,Débito automático,11,1,3,6.0,No,19.0,1305262.0,1,1
CTL-25971,O'Higgins,39.0,Femenino,Mensual,5,Premium,1,50.0,1,1,3,57097.0,Débito automático,0,0,1,6.7,No,21.0,1223323.0,0,0
CTL-25972,Metropolitana,25.0,Masculino,Mensual,84,Básico,1,100.0,1,1,3,27748.0,Efectivo,3,0,2,6.9,No,3.0,688329.0,1,0
CTL-25973,O'Higgins,44.0,No binario,Anual,104,Estándar,1,200.0,1,1,3,32679.0,WebPay,11,1,1,3.9,Sí,2.0,1024894.0,0,0
CTL-25974,Los Lagos,56.0,Femenino,Mensual,60,Premium,1,200.0,0,0,1,42854.0,Transferencia,7,0,0,6.2,Sí,19.0,1248097.0,1,0
CTL-25975,Metropolitana,38.0,Femenino,Mensual,8,Premium,0,,0,1,1,43792.0,Efectivo,2,2,1,5.6,No,24.0,573643.0,0,1
CTL-25976,Antofagasta,45.0,Masculino,Mensual,10,Estándar,1,500.0,0,1,2,29168.0,Transferencia,3,4,2,3.3,No,11.0,625773.0,0,0
CTL-25977,Metropolitana,45.0,No binario,Mensual,15,Premium,1,50.0,0,0,1,45720.0,Débito automático,17,1,2,5.9,No,9.0,753949.0,1,0
CTL-25978,Metropolitana,25.0,Femenino,Mensual,25,Estándar,1,200.0,0,0,1,28893.0,Débito automático,19,1,3,5.6,No,32.0,833580.0,0,1
CTL-25979,Biobío,70.0,Femenino,Mensual,120,Estándar,1,,0,1,2,29808.0,WebPay,0,5,2,8.4,No,28.0,200000.0,0,0
CTL-25980,Biobío,35.0,No binario,Mensual,88,Estándar,1,500.0,1,1,3,40072.0,Cheque,0,1,1,7.3,No,2.0,489380.0,2,0
CTL-25981,Maule,,No binario,Bianual,72,Básico,1,50.0,0,0,1,15255.0,Débito automático,N/A,1,1,6.6,No,17.0,427754.0,0,0
CTL-25982,Metropolitana,52.0,Masculino,Anual,3,Estándar,1,50.0,0,1,2,28772.0,Cheque,9,2,2,9.3,No,13.0,1512131.0,0,0
CTL-25983,Antofagasta,40.0,No binario,Anual,40,Estándar,1,50.0,1,0,2,28783.0,Débito automático,10,0,2,6.7,Sí,29.0,478668.0,0,0
CTL-25984,Metropolitana,50.0,Femenino,Anual,59,Básico,1,100.0,1,0,2,25057.0,Transferencia,5,0,1,5.6,No,35.0,274472.0,1,0
CTL-25985,Metropolitana,45.0,Masculino,Bianual,12,Premium,1,100.0,1,1,3,49892.0,Débito automático,1,1,2,9.6,No,16.0,495519.0,2,0
CTL-25986,Metropolitana,22.0,Masculino,Mensual,7,Básico,1,50.0,1,0,2,17639.0,Débito automático,0,0,2,6.4,No,19.0,370805.0,1,0
CTL-25987,Biobío,37.0,Masculino,Mensual,39,Premium,1,200.0,1,1,3,57740.0,Cheque,1,3,0,7.3,Sí,22.0,402453.0,0,1
CTL-25988,Antofagasta,33.0,Femenino,Anual,3,Básico,0,,0,0,1,14137.0,Transferencia,13,0,4,5.8,Sí,34.0,673270.0,0,0
CTL-25989,Maule,35.0,Femenino,Bianual,80,Básico,1,50.0,1,0,2,18337.0,Débito automático,0,2,3,5.8,No,0.0,1305539.0,2,0
CTL-25990,Los Lagos,23.0,Masculino,Mensual,5,Premium,1,50.0,1,1,3,46511.0,Transferencia,2,1,1,7.1,No,16.0,1326904.0,0,0
CTL-25991,Metropolitana,57.0,Femenino,Mensual,18,Básico,1,500.0,0,1,2,24870.0,Débito automático,8,1,1,6.1,Sí,32.0,543391.0,0,0
CTL-25992,Biobío,64.0,Femenino,Bianual,114,Premium,1,100.0,0,0,1,45351.0,Débito automático,0,1,2,5.7,No,34.0,534344.0,0,0
CTL-25993,Valparaíso,55.0,Femenino,Mensual,120,Premium,1,100.0,0,1,2,50184.0,Efectivo,35,1,3,,No,,699387.0,0,0
CTL-25994,Biobío,59.0,No binario,Mensual,42,Básico,1,100.0,0,1,2,17140.0,Efectivo,8,3,3,5.4,No,16.0,737604.0,0,0
CTL-25995,Metropolitana,37.0,Femenino,Mensual,52,Básico,1,50.0,1,1,3,29029.0,Transferencia,5,3,0,9.5,Sí,8.0,,0,1
CTL-25996,Araucanía,33.0,Masculino,Mensual,96,Básico,1,100.0,0,0,1,16100.0,WebPay,3,2,0,7.0,No,13.0,1188264.0,0,0
CTL-25997,Biobío,31.0,Femenino,Anual,74,Premium,1,50.0,1,0,2,50368.0,Débito automático,19,1,1,3.5,No,16.0,484135.0,0,0
CTL-25998,O'Higgins,51.0,No binario,Mensual,28,Premium,0,,0,0,1,45199.0,WebPay,11,1,1,4.5,No,,,2,0
CTL-25999,Biobío,45.0,Masculino,Mensual,38,Básico,1,500.0,1,1,3,34025.0,Transferencia,14,1,2,1.7,Sí,7.0,412549.0,2,0
CTL-26000,Metropolitana,40.0,Prefiero no decir,Mensual,26,Básico,1,50.0,1,1,3,24447.0,Débito automático,1,0,4,4.0,Sí,12.0,574919.0,2,0
CTL-26001,Maule,60.0,Masculino,Anual,20,Básico,1,100.0,1,0,2,17731.0,Transferencia,28,2,4,7.2,No,7.0,1303247.0,0,0
CTL-26002,Metropolitana,47.0,Femenino,Mensual,60,Básico,1,200.0,1,0,2,23072.0,Transferencia,0,2,1,9.9,No,,1222678.0,0,0
CTL-26003,Los Lagos,30.0,Femenino,Mensual,38,Premium,1,500.0,1,0,2,43156.0,Débito automático,8,0,1,3.3,No,8.0,,3,0
CTL-26004,Maule,32.0,Femenino,Bianual,56,Básico,1,500.0,1,1,3,33527.0,Transferencia,5,1,2,8.2,No,27.0,285911.0,1,0
CTL-26005,Metropolitana,51.0,Femenino,Mensual,3,Básico,1,100.0,1,0,2,24456.0,Débito automático,8,1,3,5.6,No,3.0,1225072.0,0,0
CTL-26006,Antofagasta,56.0,Femenino,Anual,25,Premium,1,1000.0,1,0,2,52903.0,WebPay,14,0,1,6.9,Sí,18.0,227153.0,0,0
CTL-26007,Biobío,,Femenino,Bianual,12,Estándar,1,100.0,1,0,2,27131.0,Efectivo,1,1,2,8.3,Sí,4.0,642117.0,0,0
CTL-26008,Metropolitana,68.0,Femenino,Mensual,21,Estándar,1,500.0,0,1,2,32474.0,WebPay,6,1,0,5.3,Sí,9.0,837975.0,0,0
CTL-26009,Maule,64.0,Femenino,Mensual,27,Estándar,0,,1,0,1,23902.0,Transferencia,error,0,1,,No,24.0,476964.0,0,0
CTL-26010,Metropolitana,48.0,Femenino,Mensual,53,Estándar,1,50.0,0,1,2,34790.0,WebPay,23,3,0,4.8,Sí,25.0,,3,0
CTL-26011,O'Higgins,30.0,Femenino,Mensual,1,Estándar,1,50.0,1,0,2,27413.0,Débito automático,0,0,1,7.3,No,32.0,427717.0,3,0
CTL-26012,O'Higgins,23.0,Masculino,Anual,6,Estándar,1,100.0,1,0,2,26866.0,Débito automático,11,1,2,6.2,No,20.0,264758.0,0,0
CTL-26013,Atacama,36.0,Femenino,Mensual,72,Básico,1,500.0,1,0,2,24550.0,Débito automático,16,1,1,6.7,No,31.0,663492.0,0,0
CTL-26014,Biobío,52.0,Masculino,Bianual,96,Premium,1,50.0,1,1,3,51649.0,WebPay,8,2,3,3.7,Sí,4.0,971933.0,0,0
CTL-26015,Valparaíso,67.0,Femenino,Bianual,2,Básico,1,100.0,0,1,2,27958.0,WebPay,1,2,1,6.5,No,3.0,812059.0,0,0
CTL-26016,O'Higgins,47.0,Masculino,Bianual,12,Estándar,1,100.0,1,0,2,33769.0,Débito automático,2,1,3,5.6,Sí,0.0,592857.0,0,0
CTL-26017,Metropolitana,58.0,Femenino,Mensual,1,Estándar,0,,1,0,1,29550.0,WebPay,1,1,3,5.1,No,,732659.0,0,0
CTL-26018,Biobío,38.0,Masculino,Mensual,40,Estándar,1,50.0,0,1,2,33782.0,WebPay,5,1,3,5.3,Sí,,632229.0,0,0
CTL-26019,Biobío,50.0,Masculino,Mensual,33,Estándar,1,100.0,0,1,2,30588.0,Transferencia,3,1,1,5.1,Sí,31.0,263867.0,0,0
CTL-26020,Metropolitana,53.0,Femenino,Anual,24,Estándar,1,1000.0,1,1,3,40601.0,WebPay,2,1,2,10.0,Sí,12.0,653481.0,0,0
CTL-26021,Valparaíso,18.0,Masculino,Mensual,33,Premium,1,100.0,0,0,1,42921.0,WebPay,5,1,3,10.0,No,26.0,982599.0,0,0
CTL-26022,Los Lagos,36.0,Masculino,Anual,22,Básico,1,500.0,1,0,2,22059.0,Débito automático,5,1,5,5.0,No,30.0,677175.0,1,1
CTL-26023,Los Lagos,55.0,Masculino,Mensual,8,Estándar,1,200.0,1,0,2,27970.0,WebPay,error,1,6,10.0,No,9.0,481601.0,3,1
CTL-26024,Metropolitana,45.0,No binario,Anual,40,Estándar,1,50.0,1,0,2,28400.0,WebPay,1,0,2,6.1,No,13.0,532908.0,0,0
CTL-26025,Metropolitana,25.0,Masculino,Mensual,43,Estándar,1,200.0,1,0,2,35643.0,Débito automático,2,2,3,7.1,No,18.0,553500.0,0,1
CTL-26026,Metropolitana,,Femenino,Mensual,54,Premium,1,1000.0,0,1,2,45088.0,WebPay,3,0,3,8.1,No,27.0,1562889.0,2,0
CTL-26027,Los Lagos,36.0,Femenino,Mensual,87,Estándar,1,200.0,1,0,2,32149.0,Efectivo,1,1,3,6.9,No,17.0,613160.0,2,0
CTL-26028,Metropolitana,40.0,Masculino,Mensual,39,Estándar,1,200.0,1,1,3,41431.0,Transferencia,6,1,1,6.1,No,23.0,200000.0,0,0
CTL-26029,Araucanía,29.0,Femenino,Mensual,2,Premium,1,200.0,1,0,2,52318.0,Cheque,7,1,5,4.7,No,33.0,,0,0
CTL-26030,Metropolitana,44.0,Prefiero no decir,Anual,1,Estándar,1,500.0,1,0,2,31999.0,Transferencia,2,1,1,3.3,Sí,31.0,1119099.0,0,0
CTL-26031,Maule,49.0,Femenino,Mensual,38,Estándar,0,,1,0,1,25217.0,Transferencia,2,3,2,7.7,Sí,3.0,366169.0,0,0
CTL-26032,Valparaíso,51.0,Masculino,Anual,2,Estándar,1,100.0,1,1,3,40152.0,Efectivo,5,1,3,5.3,No,0.0,433974.0,0,1
CTL-26033,O'Higgins,18.0,Masculino,Anual,11,Básico,1,50.0,0,0,1,17871.0,Débito automático,4,0,3,5.1,No,10.0,672816.0,1,0
CTL-26034,Metropolitana,23.0,Femenino,Mensual,5,Estándar,1,50.0,1,0,2,29964.0,Débito automático,1,3,2,4.3,No,33.0,,2,0
CTL-26035,Maule,37.0,Femenino,Anual,98,Básico,1,200.0,0,0,1,18785.0,Débito automático,19,3,1,7.2,No,29.0,,0,0
CTL-26036,Metropolitana,50.0,,Mensual,11,Premium,1,200.0,1,0,2,48515.0,WebPay,3,1,1,1.0,No,16.0,443595.0,0,0
CTL-26037,Araucanía,48.0,,Mensual,2,Premium,1,100.0,1,0,2,43192.0,Transferencia,7,0,1,8.2,Sí,1.0,839327.0,0,0
CTL-26038,Los Lagos,48.0,Masculino,Anual,84,Básico,1,200.0,1,1,3,29687.0,WebPay,1,1,3,5.6,Sí,34.0,200000.0,0,0
CTL-26039,Metropolitana,36.0,Masculino,Bianual,27,Básico,1,,1,1,3,22047.0,Débito automático,3,0,3,8.7,No,,621393.0,0,0
CTL-26040,Los Lagos,37.0,Prefiero no decir,Anual,2,Básico,1,100.0,0,1,2,30875.0,WebPay,1,2,2,,Sí,14.0,1023600.0,0,0
CTL-26041,Biobío,31.0,Femenino,Bianual,51,Premium,1,50.0,1,1,3,49910.0,WebPay,15,5,1,8.8,No,,901725.0,3,0
CTL-26042,Metropolitana,52.0,Femenino,Anual,5,Básico,0,,0,1,1,13031.0,WebPay,7,1,7,6.0,Sí,29.0,395781.0,0,0
CTL-26043,Valparaíso,29.0,Masculino,Anual,46,Estándar,1,100.0,1,0,2,28481.0,Débito automático,4,3,2,5.9,No,27.0,497202.0,1,0
CTL-26044,Metropolitana,53.0,Femenino,Mensual,26,Básico,1,500.0,1,0,2,23135.0,WebPay,1,2,1,5.6,No,11.0,787212.0,0,0
CTL-26045,Araucanía,44.0,Masculino,Mensual,6,Premium,1,500.0,1,0,2,47441.0,Efectivo,1,3,0,8.3,Sí,33.0,393509.0,0,0
CTL-26046,O'Higgins,41.0,Femenino,Mensual,40,Estándar,1,50.0,1,0,2,36620.0,Transferencia,11,2,2,7.6,Sí,31.0,601271.0,1,0
CTL-26047,Metropolitana,32.0,Masculino,Mensual,17,Estándar,1,50.0,0,1,2,30898.0,Cheque,4,1,2,5.9,No,9.0,742372.0,1,1
CTL-26048,Biobío,23.0,Femenino,Anual,29,Básico,1,100.0,1,1,3,24388.0,Transferencia,2,0,2,8.5,No,,596466.0,3,0
CTL-26049,O'Higgins,32.0,Masculino,Mensual,58,Básico,0,,0,1,1,16703.0,WebPay,0,2,2,5.9,No,20.0,1260914.0,0,0
CTL-26050,Antofagasta,37.0,Femenino,Anual,9,Básico,1,100.0,1,0,2,19083.0,Débito automático,7,0,1,5.1,Sí,9.0,1338975.0,0,0
CTL-26051,Biobío,18.0,Masculino,Mensual,13,Estándar,1,100.0,0,0,1,26339.0,Débito automático,8,1,2,6.3,No,,399872.0,0,0
CTL-26052,Antofagasta,39.0,Masculino,Mensual,120,Premium,1,50.0,1,1,3,57574.0,Transferencia,2,1,0,,Sí,15.0,464917.0,N/A,0
CTL-26053,Biobío,54.0,,Mensual,20,Básico,1,100.0,1,1,3,27104.0,Débito automático,3,1,3,3.5,No,26.0,476210.0,0,0
CTL-26054,Valparaíso,49.0,Femenino,Mensual,23,Estándar,1,100.0,1,0,2,29316.0,Débito automático,1,3,2,6.3,Sí,30.0,831595.0,0,0
CTL-26055,Los Lagos,-5.0,Masculino,Bianual,10,Básico,1,1000.0,1,1,3,29205.0,Transferencia,0,1,2,7.5,No,31.0,1053210.0,1,0
CTL-26056,Biobío,42.0,Masculino,Anual,16,Estándar,1,500.0,0,0,1,23914.0,Cheque,4,1,5,7.6,Sí,,357188.0,-,0
CTL-26057,Valparaíso,34.0,Femenino,Mensual,20,Estándar,1,500.0,0,0,1,26473.0,Transferencia,24,1,1,4.9,Sí,24.0,,0,0
CTL-26058,Biobío,44.0,Masculino,Anual,9,Estándar,1,200.0,1,1,3,34894.0,Cheque,9,1,4,4.3,Sí,30.0,,0,0
CTL-26059,Los Lagos,63.0,Masculino,Mensual,8,Estándar,1,100.0,0,1,2,32093.0,WebPay,14,2,2,8.8,No,29.0,841797.0,0,0
CTL-26060,Los Lagos,55.0,Femenino,Mensual,26,Premium,1,500.0,1,1,3,49080.0,Transferencia,19,1,4,6.0,No,22.0,563307.0,0,1
CTL-26061,Valparaíso,49.0,Masculino,Bianual,6,Básico,1,100.0,1,1,3,20578.0,Débito automático,0,1,1,8.1,No,4.0,411553.0,0,0
CTL-26062,Valparaíso,,Masculino,Anual,23,Premium,1,200.0,1,1,3,58702.0,Débito automático,0,2,1,7.9,Sí,6.0,409839.0,0,0
CTL-26063,Biobío,52.0,Femenino,Bianual,35,Estándar,0,,1,0,1,28960.0,Transferencia,1,3,0,6.0,No,1.0,283950.0,0,0
CTL-26064,Biobío,18.0,Masculino,Bianual,7,Básico,1,200.0,1,0,2,24543.0,WebPay,6,0,1,4.9,No,12.0,428142.0,0,0
CTL-26065,Metropolitana,38.0,Femenino,Mensual,39,Básico,0,,1,0,1,11547.0,Débito automático,0,3,3,5.0,No,15.0,615184.0,0,0
CTL-26066,O'Higgins,50.0,Masculino,Mensual,13,Premium,0,,1,0,1,41922.0,Efectivo,0,2,2,6.6,Sí,5.0,422883.0,0,1
CTL-26067,Biobío,52.0,No binario,Mensual,120,Estándar,1,200.0,1,0,2,35717.0,WebPay,N/A,1,1,2.9,No,9.0,800565.0,0,1
CTL-26068,Valparaíso,51.0,Masculino,Anual,109,Estándar,1,50.0,0,1,2,34923.0,WebPay,5,2,1,,No,35.0,365664.0,2,0
CTL-26069,Metropolitana,46.0,Femenino,Anual,45,Básico,1,1000.0,1,1,3,23280.0,Transferencia,1,1,0,6.6,Sí,30.0,265069.0,1,0
CTL-26070,Metropolitana,39.0,Femenino,Anual,12,Básico,1,,1,0,2,22111.0,Débito automático,17,2,3,5.5,Sí,21.0,300067.0,0,0
CTL-26071,Antofagasta,49.0,Masculino,Mensual,78,Premium,1,100.0,1,1,3,48011.0,Débito automático,10,2,3,7.7,Sí,5.0,235981.0,0,0
CTL-26072,Valparaíso,28.0,Masculino,Anual,120,Premium,1,100.0,1,1,3,50073.0,Efectivo,2,2,2,5.1,No,28.0,295525.0,0,1
CTL-26073,Metropolitana,30.0,Masculino,Anual,18,Estándar,1,50.0,0,0,1,24128.0,Transferencia,5,0,1,10.0,No,20.0,893310.0,0,0
CTL-26074,Valparaíso,42.0,Masculino,Mensual,27,Estándar,1,50.0,0,0,1,26563.0,Débito automático,0,2,2,3.3,Sí,30.0,1074773.0,1,0
CTL-26075,Valparaíso,44.0,Masculino,Mensual,1,Estándar,1,100.0,0,0,1,25002.0,Débito automático,5,1,2,6.6,No,30.0,368058.0,0,0
CTL-26076,Metropolitana,18.0,Femenino,Anual,2,Estándar,0,,1,0,1,26854.0,Transferencia,3,1,4,9.1,No,29.0,1081032.0,0,1
CTL-26077,Valparaíso,48.0,Masculino,Anual,20,Estándar,1,50.0,1,0,2,27052.0,Débito automático,21,2,1,4.0,No,11.0,402046.0,0,0
CTL-26078,Biobío,52.0,Masculino,Anual,27,Premium,1,500.0,1,1,3,53783.0,Débito automático,11,1,3,8.9,No,11.0,997515.0,1,0
CTL-26079,Biobío,40.0,Femenino,Mensual,11,Premium,1,500.0,1,0,2,42499.0,WebPay,3,0,1,4.1,Sí,28.0,495532.0,0,0
CTL-26080,Valparaíso,75.0,Femenino,Mensual,3,Estándar,1,500.0,0,1,2,23700.0,Débito automático,1,2,4,8.1,No,27.0,488126.0,0,0
CTL-26081,Valparaíso,32.0,Masculino,Anual,43,Básico,1,200.0,1,0,2,25199.0,Débito automático,28,2,2,9.2,No,18.0,978409.0,1,0
CTL-26082,Antofagasta,36.0,Femenino,Bianual,16,Premium,0,,1,0,1,42077.0,Transferencia,14,0,1,6.0,No,7.0,529295.0,1,0
CTL-26083,Valparaíso,0.0,Femenino,Bianual,30,Estándar,1,50.0,1,1,3,39443.0,Transferencia,3,0,1,5.1,No,11.0,314222.0,0,0
CTL-26084,Metropolitana,40.0,Masculino,Mensual,30,Premium,1,,0,0,1,45393.0,Débito automático,4,2,1,4.2,Sí,7.0,,0,0
CTL-26085,Metropolitana,37.0,Masculino,Bianual,23,Estándar,1,100.0,1,1,3,34264.0,Cheque,6,4,1,6.6,No,31.0,795532.0,3,1
CTL-26086,Valparaíso,22.0,Masculino,Mensual,6,Básico,0,,1,0,1,20823.0,WebPay,3,1,error,5.4,Sí,23.0,633859.0,0,0
CTL-26087,O'Higgins,34.0,Masculino,Bianual,27,Estándar,1,500.0,0,1,2,32322.0,Débito automático,1,1,1,7.3,No,2.0,,0,0
CTL-26088,Metropolitana,40.0,Masculino,Mensual,11,Premium,1,200.0,0,0,1,47764.0,Cheque,8,1,2,9.1,No,9.0,827989.0,0,1
CTL-26089,Araucanía,59.0,Masculino,Anual,48,Básico,1,,0,1,2,26190.0,Débito automático,22,2,2,5.2,No,15.0,397417.0,2,0
CTL-26090,Metropolitana,72.0,Femenino,Mensual,7,Premium,1,100.0,0,0,1,39793.0,Débito automático,1,1,2,7.4,No,20.0,434851.0,1,1
CTL-26091,Valparaíso,60.0,Femenino,Bianual,10,Estándar,1,200.0,0,1,2,31895.0,Transferencia,3,2,2,9.5,No,5.0,200000.0,0,0
CTL-26092,O'Higgins,31.0,Femenino,Anual,17,Básico,1,200.0,0,1,2,21887.0,Efectivo,0,3,2,8.0,No,8.0,595945.0,1,0
CTL-26093,Valparaíso,32.0,Femenino,Mensual,38,Básico,1,100.0,0,1,2,23660.0,Débito automático,8,0,3,3.9,No,,296500.0,3,0
CTL-26094,Biobío,39.0,Femenino,Mensual,36,Básico,1,500.0,1,1,3,27553.0,WebPay,12,1,2,5.3,No,4.0,885905.0,0,1
CTL-26095,Metropolitana,66.0,Femenino,Mensual,12,Básico,1,100.0,1,0,2,25522.0,Transferencia,2,3,4,3.6,No,0.0,343966.0,0,0
CTL-26096,Araucanía,39.0,Femenino,Mensual,21,Premium,1,200.0,1,1,3,59359.0,Transferencia,1,1,3,7.6,No,13.0,390119.0,0,0
CTL-26097,Metropolitana,23.0,Masculino,Mensual,8,Estándar,1,100.0,1,0,2,34332.0,Transferencia,8,2,4,7.6,No,30.0,459109.0,1,0
CTL-26098,Los Lagos,34.0,Masculino,Mensual,42,Básico,1,200.0,1,1,3,28710.0,Transferencia,5,2,2,4.3,No,0.0,685454.0,1,1
CTL-26099,Metropolitana,52.0,Femenino,Anual,7,Básico,1,50.0,1,0,2,19348.0,Débito automático,5,1,2,5.6,Sí,16.0,,1,0
CTL-26100,Los Lagos,51.0,Masculino,Bianual,48,Básico,1,500.0,1,0,2,20868.0,Débito automático,3,0,2,6.7,No,17.0,456357.0,1,0
CTL-26101,Valparaíso,39.0,Masculino,Mensual,78,Premium,1,500.0,1,1,3,54141.0,Débito automático,23,1,5,5.4,Sí,10.0,,0,0
CTL-26102,Araucanía,51.0,Masculino,Mensual,120,Estándar,1,200.0,0,0,1,26827.0,Débito automático,4,0,6,6.8,No,4.0,373915.0,0,0
CTL-26103,Valparaíso,18.0,Prefiero no decir,Mensual,55,Básico,1,100.0,1,1,3,25226.0,WebPay,5,4,0,4.9,Sí,8.0,,1,0
CTL-26104,Coquimbo,43.0,Masculino,Mensual,8,Estándar,1,500.0,0,0,1,25102.0,Transferencia,2,1,1,6.1,No,15.0,467583.0,0,0
CTL-26105,Metropolitana,54.0,Masculino,Anual,16,Premium,1,200.0,0,1,2,45318.0,Débito automático,2,2,2,4.7,No,22.0,739569.0,0,0
CTL-26106,Metropolitana,30.0,Masculino,Mensual,3,Premium,1,100.0,1,0,2,47790.0,WebPay,16,1,2,2.7,No,12.0,,0,0
CTL-26107,Biobío,30.0,Femenino,Anual,6,Estándar,1,50.0,1,1,3,37104.0,Transferencia,0,0,3,3.8,No,1.0,507314.0,2,0
CTL-26108,Metropolitana,18.0,Masculino,Mensual,2,Premium,1,50.0,1,0,2,47590.0,Débito automático,2,1,1,8.3,Sí,11.0,469436.0,0,0
CTL-26109,Metropolitana,64.0,Masculino,Anual,29,Estándar,1,100.0,0,0,1,25012.0,Débito automático,5,1,2,7.0,Sí,5.0,711633.0,0,0
CTL-26110,Antofagasta,31.0,No binario,Bianual,22,Básico,1,500.0,0,1,2,27316.0,Cheque,1,1,4,2.2,No,3.0,535467.0,1,1
CTL-26111,Atacama,45.0,Femenino,Mensual,70,Premium,1,200.0,1,1,3,48989.0,Débito automático,15,0,3,4.0,No,9.0,883652.0,2,0
CTL-26112,Valparaíso,50.0,Femenino,Bianual,18,Premium,1,100.0,0,1,2,46918.0,Efectivo,9,1,2,6.6,No,,422502.0,0,0
CTL-26113,Coquimbo,63.0,No binario,Mensual,29,Estándar,1,100.0,1,0,2,31828.0,WebPay,11,1,1,6.4,No,6.0,366138.0,2,1
CTL-26114,Biobío,39.0,Masculino,Mensual,15,Estándar,1,100.0,1,0,2,33772.0,Débito automático,9,1,2,10.0,No,17.0,406776.0,0,0
CTL-26115,Metropolitana,34.0,Femenino,Bianual,50,Básico,0,,0,1,1,20190.0,Transferencia,8,0,0,3.4,Sí,34.0,,0,0
CTL-26116,Araucanía,44.0,Masculino,Anual,74,Premium,1,50.0,1,0,2,49697.0,WebPay,4,1,4,5.1,Sí,29.0,907636.0,1,0
CTL-26117,Maule,59.0,Femenino,Mensual,16,Estándar,1,50.0,1,1,3,36572.0,Transferencia,4,2,1,3.3,No,15.0,664812.0,0,0
CTL-26118,Atacama,39.0,Masculino,Mensual,3,Estándar,0,,0,1,1,25265.0,Débito automático,7,1,1,6.7,No,4.0,684660.0,1,0
CTL-26119,Metropolitana,28.0,Masculino,Mensual,6,Básico,1,,0,1,2,21224.0,Débito automático,1,0,0,,Sí,35.0,486372.0,1,0
CTL-26120,Maule,20.0,Masculino,Anual,36,Básico,1,1000.0,0,1,2,23701.0,Débito automático,1,1,0,3.8,Sí,27.0,395749.0,1,0
CTL-26121,Metropolitana,24.0,Masculino,Anual,12,Premium,1,200.0,1,0,2,50278.0,Efectivo,0,3,2,6.1,Sí,18.0,206301.0,0,1
CTL-26122,Metropolitana,54.0,Femenino,Mensual,44,Estándar,0,,0,0,1,27394.0,WebPay,2,3,2,8.8,No,20.0,325786.0,1,0
CTL-26123,Metropolitana,37.0,Femenino,Anual,39,Premium,1,200.0,0,0,1,41312.0,Débito automático,0,1,3,4.4,No,13.0,779285.0,0,0
CTL-26124,Atacama,33.0,Femenino,Mensual,34,Premium,1,50.0,0,1,2,45834.0,Transferencia,21,4,4,9.7,No,8.0,661914.0,1,0
CTL-26125,O'Higgins,31.0,Masculino,Anual,48,Premium,1,1000.0,1,0,2,46273.0,Efectivo,1,0,2,10.0,No,6.0,840299.0,0,0
CTL-26126,O'Higgins,43.0,Masculino,Mensual,40,Premium,1,200.0,1,0,2,44642.0,Transferencia,2,0,0,3.6,Sí,8.0,1358487.0,0,0
CTL-26127,Biobío,38.0,Femenino,Mensual,29,Estándar,1,50.0,0,1,2,28184.0,Débito automático,2,1,3,5.5,No,19.0,673307.0,0,0
CTL-26128,Valparaíso,,Femenino,Mensual,1,Premium,1,100.0,1,1,3,51476.0,Débito automático,6,0,1,5.1,No,28.0,573837.0,0,1
CTL-26129,Metropolitana,60.0,Masculino,Mensual,21,Básico,1,1000.0,1,0,2,16541.0,Débito automático,1,1,1,9.3,No,27.0,516198.0,0,0
CTL-26130,Metropolitana,63.0,Femenino,Mensual,26,Estándar,1,500.0,1,1,3,37577.0,Débito automático,13,1,0,3.0,No,24.0,823129.0,0,0
CTL-26131,Valparaíso,19.0,Femenino,Mensual,91,Premium,1,100.0,0,0,1,44373.0,Transferencia,1,3,3,3.8,No,2.0,963093.0,0,0
CTL-26132,O'Higgins,46.0,Masculino,Mensual,30,Premium,0,,1,0,1,39674.0,Transferencia,19,2,2,8.2,No,18.0,566830.0,0,0
CTL-26133,Biobío,31.0,Masculino,Mensual,24,Estándar,1,500.0,0,0,1,25746.0,WebPay,12,2,4,8.6,No,5.0,635117.0,0,0
CTL-26134,Metropolitana,38.0,Masculino,Anual,22,Estándar,1,500.0,1,1,3,34004.0,Cheque,8,2,1,7.7,No,0.0,200000.0,0,0
CTL-26135,Metropolitana,46.0,Femenino,Mensual,4,Estándar,1,500.0,0,0,1,28504.0,Débito automático,4,0,0,7.1,Sí,16.0,649284.0,1,0
